MAR,SCHL,WAGP,ESR,RAC1P
5,17,000000,6,1
2,16,000000,6,1
2,19,024000,1,1
1,19,104000,1,1
1,19,041300,1,1
1,20,038000,1,2
1,16,016800,2,2
5,19,002700,3,2
5,19,008400,1,2
5,16,011000,1,2
5,16,000000,6,1
5,21,075000,1,1
5,16,016000,1,1
5,21,025000,1,1
3,16,020000,1,1
5,16,020000,1,1
1,16,055000,1,1
1,20,012000,1,1
5,07,,,1
5,05,,,1
5,01,,,1
1,20,003100,6,1
1,16,045300,1,1
1,16,000000,6,1
1,13,000000,6,1
5,16,008000,1,1
2,14,001800,1,1
1,21,045000,1,1
1,21,125000,1,1
5,13,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
1,21,038900,1,3
1,21,030700,1,3
1,19,002700,1,2
1,19,011000,1,2
2,15,000000,6,1
3,16,018000,1,9
3,18,000000,6,1
1,21,000000,1,1
1,22,000000,1,1
1,22,100000,1,6
1,23,000000,6,6
5,09,,,6
5,01,,,6
1,22,000000,6,6
1,13,000000,6,6
1,21,018000,1,1
3,12,005000,3,1
1,19,060000,3,1
3,22,060000,1,1
1,16,000000,6,1
1,22,000000,6,1
3,16,000000,3,1
1,16,000000,3,2
1,17,000000,6,2
5,19,000000,6,6
5,14,000300,6,9
1,18,020000,1,1
1,17,029000,1,1
5,,,,1
1,17,033000,1,1
1,16,000000,6,3
5,07,,,1
5,05,,,1
5,01,,,1
5,03,,,1
5,19,001500,6,1
1,19,013000,4,1
1,21,000000,6,1
5,,,,1
1,23,160000,1,1
1,23,373000,1,1
5,16,000000,6,1
5,11,,,1
5,19,000000,6,1
1,16,110000,1,1
1,16,000000,1,1
5,12,000000,,1
5,06,,,1
5,21,012000,4,1
1,21,000000,3,1
1,21,067000,1,1
5,11,,,1
1,20,084000,1,2
1,16,000000,6,6
2,20,000000,6,1
1,16,009000,1,1
1,19,006000,1,1
1,21,053000,1,6
1,21,023000,1,6
1,16,000000,6,6
1,21,373000,1,1
1,16,066000,1,1
1,18,011300,1,1
1,20,000000,1,1
5,07,,,1
5,21,033000,1,1
1,16,032000,1,1
1,14,000000,6,1
5,11,,,1
5,16,000000,6,1
2,19,094000,1,1
4,15,000000,6,1
1,12,000000,6,1
5,21,015000,1,1
2,19,000000,6,1
5,12,000000,6,1
1,12,000000,6,1
5,15,000000,6,1
5,16,000000,6,8
5,09,,,9
1,17,060000,1,1
1,17,070000,1,1
5,20,000600,3,1
1,19,069000,1,1
1,16,012000,1,1
5,15,000000,6,1
5,14,000000,6,1
3,21,082000,1,1
5,12,000000,1,1
5,03,,,1
5,,,,1
5,09,003000,1,1
1,16,023400,1,6
1,16,023200,1,6
5,10,,,6
5,21,108000,1,1
1,01,045000,1,8
1,14,000000,6,8
5,14,000000,6,8
5,11,,,8
5,05,,,8
5,01,,,8
1,19,000000,6,1
1,20,036000,1,1
1,24,090000,1,1
1,22,035100,1,1
5,01,,,1
2,19,000000,6,1
1,16,031000,4,1
1,21,008300,3,1
1,19,025000,1,9
1,19,020000,1,1
1,20,048000,1,1
1,19,000000,6,1
3,19,000000,6,1
5,18,000200,1,1
5,15,000000,6,1
4,14,000000,6,1
2,18,000000,6,1
1,20,000000,6,1
1,21,000000,6,1
5,20,000000,6,1
1,16,006500,6,1
1,16,000000,1,1
5,18,000000,6,1
3,19,032000,1,1
5,16,002500,1,1
1,19,020000,1,1
1,21,038000,1,1
1,20,050000,1,1
1,18,030000,1,1
5,03,,,1
5,01,,,1
1,18,040000,4,1
1,19,000000,6,6
5,01,,,9
5,,,,9
5,16,020000,4,6
1,22,035100,1,1
1,22,039600,1,9
3,21,000000,6,1
2,11,000000,6,1
1,18,000000,6,1
1,22,006800,6,1
1,22,049900,1,1
5,20,025000,1,1
2,21,000000,6,1
1,22,000000,6,1
5,21,014000,1,1
5,07,,,1
5,06,,,1
5,03,,,1
5,01,,,1
5,,,,1
1,16,020000,3,1
1,19,055000,1,1
1,16,086000,1,1
5,09,,,1
1,21,110000,1,1
1,21,009000,1,1
3,19,049700,1,1
3,19,020900,1,1
1,22,045900,2,1
1,18,000000,6,1
1,21,120000,1,1
1,21,000000,6,6
3,19,013500,3,1
5,16,026200,1,1
1,19,035000,1,1
1,18,018000,1,1
1,21,000000,6,1
1,21,000000,6,1
3,16,035700,1,1
5,07,,,1
1,22,090000,1,1
1,20,000000,6,1
2,19,000000,6,6
5,18,008000,2,1
5,18,003600,1,1
1,19,004000,1,1
1,16,041000,1,1
5,19,014000,1,1
3,01,002000,3,6
5,14,000000,6,6
5,10,,,6
3,14,000000,1,6
1,22,000000,1,1
1,21,011700,1,1
5,,,,1
5,,,,1
5,18,000000,6,9
1,21,080000,1,1
1,21,000000,6,1
5,02,,,1
5,,,,1
1,24,150000,1,1
1,21,000000,6,1
3,19,043000,1,1
5,12,000000,6,1
5,16,041000,1,2
2,19,000000,6,1
1,16,080000,1,1
1,19,000000,6,1
5,13,014400,1,2
1,14,059000,1,8
1,12,000000,6,8
5,06,,,8
5,01,,,8
1,21,014000,1,1
1,16,000000,6,1
3,22,000000,6,1
3,17,000000,6,1
1,21,085000,1,1
1,19,057000,1,1
3,19,027800,1,1
5,13,000000,6,9
5,12,000000,,9
3,16,002000,1,1
1,16,008000,1,1
1,22,053000,6,1
1,14,000000,6,1
1,18,000000,6,1
1,20,009600,1,1
1,21,018100,1,1
5,09,,,1
5,07,,,1
4,17,025000,1,3
1,16,025000,1,6
1,09,000000,3,6
5,16,031300,1,6
2,01,000000,6,6
3,19,002100,1,1
3,20,016500,1,1
4,22,075000,1,9
5,22,008000,1,9
5,19,010000,1,1
1,21,028000,1,1
1,21,032000,1,1
1,22,006700,1,1
2,20,000000,6,1
1,20,029200,1,1
1,21,023000,6,1
1,21,000000,6,1
1,21,373000,1,1
5,,,,1
5,13,000000,6,1
5,11,000000,,1
1,24,006000,6,1
1,18,000000,1,1
1,21,373000,1,1
1,21,000000,6,1
5,19,025200,1,1
5,16,039600,1,1
4,14,000000,6,1
5,01,,,1
1,22,000000,6,1
1,21,025000,2,1
1,24,160000,1,1
1,21,013500,1,1
5,13,001000,1,1
5,12,000000,,1
5,06,,,1
5,19,005000,3,1
5,19,039000,1,7
5,03,,,9
5,16,022300,1,9
5,21,040000,1,1
1,21,000000,2,1
1,21,034000,1,1
5,14,000000,6,1
5,18,000000,1,1
3,21,078000,1,1
3,16,000000,6,1
5,17,006000,6,1
1,18,010400,3,6
1,19,035500,1,1
1,21,012800,1,1
1,19,041300,1,1
1,16,032600,1,1
3,16,000000,6,1
1,18,042000,1,1
1,20,000000,6,1
5,19,026000,1,1
2,16,000000,6,1
3,16,000000,6,1
2,13,000000,6,1
3,22,060000,1,1
5,21,067000,1,1
5,20,000000,3,9
5,21,000000,1,6
1,16,000000,6,7
1,16,000000,6,1
2,14,000000,6,1
5,16,000300,1,1
5,16,000000,3,1
5,14,000000,6,6
1,22,000000,6,1
1,19,029000,1,1
1,20,076000,1,1
5,14,003600,1,1
5,16,000000,6,1
2,21,000000,1,1
1,21,000000,6,1
1,21,000000,6,1
5,01,040000,1,6
5,13,000000,,6
5,10,,,6
5,01,013000,1,6
1,22,140000,1,9
1,24,000000,3,6
5,03,,,9
5,,,,9
3,19,000000,6,6
5,19,064000,1,1
3,21,000000,6,1
1,21,065000,1,1
1,21,050000,1,1
5,02,,,1
5,,,,1
1,19,018000,1,1
1,16,000000,6,1
5,13,000000,,1
5,08,,,1
5,05,,,1
5,21,036000,1,1
5,21,032000,1,1
1,16,006000,1,1
1,16,030000,1,1
5,11,,,1
2,21,000000,6,8
5,19,000000,6,1
5,11,,,1
2,19,000000,6,1
5,16,000000,6,2
3,22,076000,1,1
3,22,059000,1,1
1,17,000000,6,1
1,19,000000,6,1
1,21,000000,6,1
1,16,000000,6,1
3,16,000000,6,1
3,21,000000,6,1
2,19,000500,6,1
5,10,,,1
5,06,,,1
1,16,117000,1,1
3,16,000000,1,1
5,17,009000,3,1
3,20,000000,6,1
1,08,000000,6,6
1,09,000000,6,6
3,21,065000,4,6
1,23,163000,1,6
1,21,000000,6,6
5,01,,,6
2,21,051000,1,1
3,16,000000,6,1
2,18,000000,6,1
1,19,030000,1,1
1,19,030000,1,1
1,17,000000,6,1
1,19,000000,6,1
2,11,000500,6,1
3,20,000300,6,1
1,21,121000,1,1
1,20,016300,1,1
1,22,072000,1,1
1,22,075000,1,1
1,21,050000,1,1
1,16,000000,1,1
5,03,,,1
5,11,,,1
1,16,027000,1,2
1,16,014000,1,2
5,,,,2
5,16,000000,6,2
3,18,000000,6,3
1,21,000000,6,1
1,21,000000,6,1
5,01,040000,1,1
5,01,006000,1,1
5,11,000000,6,1
5,11,,,1
5,10,,,1
5,06,,,1
5,01,,,1
1,19,000000,6,1
1,16,058000,1,1
5,03,,,1
5,01,,,1
5,01,,,1
5,,,,1
1,20,000000,6,1
1,16,000000,6,1
5,09,000000,6,1
5,24,053000,1,1
5,19,018000,1,1
5,21,021800,1,1
5,18,000000,6,1
1,16,000000,6,1
1,16,000000,1,1
1,16,036000,1,1
1,16,016800,1,1
3,20,040000,1,9
5,12,,,1
5,08,,,1
5,16,033000,1,1
1,14,000000,6,1
1,19,000000,6,1
5,19,000850,1,1
5,21,030000,1,6
1,12,000000,6,1
1,20,000000,6,1
2,23,023000,1,1
1,14,012000,6,1
1,18,000000,6,1
1,01,020000,1,9
1,13,000000,6,1
5,16,001800,3,1
5,13,000000,6,1
5,11,,,1
5,04,,,1
1,21,150000,1,1
1,21,060000,1,1
5,04,,,1
5,03,,,1
1,23,140000,1,1
1,18,000000,6,1
1,20,060000,1,1
1,16,000000,6,1
5,19,000000,3,1
5,19,002000,1,1
5,13,000000,6,1
5,09,,,1
5,02,,,1
5,01,,,1
2,16,000000,6,1
5,16,046800,1,1
1,21,060000,1,1
1,21,050000,1,1
5,17,004000,1,1
1,18,000000,6,1
1,19,000000,6,1
1,21,080000,1,1
1,22,080000,1,1
1,16,000000,6,1
1,21,000000,6,1
1,20,085000,1,1
5,08,,,1
5,07,,,1
5,04,,,1
5,17,000000,6,1
3,16,007000,1,1
1,19,048000,1,1
1,16,003800,3,1
1,16,000000,6,1
1,20,080000,1,1
1,21,075000,1,1
3,19,043000,2,1
1,09,033600,1,8
1,16,012000,1,8
5,07,,,8
5,04,,,8
5,03,,,8
1,19,052000,1,1
1,18,040000,1,1
5,10,,,1
5,06,,,1
1,14,000000,6,1
1,16,000000,6,1
1,18,023000,1,1
1,20,052000,1,1
5,14,000000,3,1
5,10,,,1
5,06,,,1
5,21,026000,1,1
5,21,030000,1,1
1,20,000000,6,1
1,19,039000,1,1
1,17,000000,1,1
1,18,024000,1,1
5,21,013000,1,1
1,13,012000,1,1
1,19,030000,1,1
1,22,000000,6,1
1,22,068000,1,1
1,22,003300,1,1
1,19,055000,1,1
5,08,,,1
4,22,070000,1,1
5,16,032000,1,1
5,01,,,9
5,16,026000,1,1
5,01,,,9
1,20,075000,1,1
1,21,065000,1,1
5,16,028000,1,1
1,19,032000,1,1
1,20,065000,1,1
5,10,,,1
3,22,040000,1,1
1,22,000000,6,1
1,21,000000,6,1
5,20,022500,1,1
3,20,006000,3,1
5,07,,,1
5,07,,,1
1,18,000000,6,1
1,19,000000,1,1
1,20,027000,1,1
1,20,015300,1,1
5,21,000000,3,1
1,21,016000,6,1
1,21,000000,6,1
1,21,000000,6,1
1,22,002500,1,1
1,21,100000,1,1
1,20,045000,1,1
1,21,078000,1,1
1,22,060000,1,1
2,18,045000,1,1
1,20,002000,1,1
1,19,075000,1,1
5,06,,,1
2,16,000000,6,1
3,16,000000,6,1
1,21,115000,1,1
3,21,000000,6,1
2,16,024800,1,1
2,21,048000,1,1
1,20,036000,1,9
1,16,000000,6,2
5,11,,,9
1,20,000000,1,1
1,21,016800,1,1
3,22,000000,3,1
5,16,046000,1,1
1,19,042000,1,1
1,01,000000,6,1
1,19,052000,1,1
1,20,000000,6,1
1,22,004700,6,1
5,21,000600,1,1
3,16,034100,1,1
5,18,000000,6,1
1,19,003200,6,1
1,21,043000,1,1
5,13,000700,6,1
5,06,,,1
5,,,,1
1,21,088000,1,1
1,21,016000,1,1
5,08,,,1
5,06,,,1
1,16,046400,1,1
1,13,020000,1,1
5,13,000000,6,1
5,10,,,1
5,01,,,1
1,16,000000,1,1
1,19,020000,1,1
2,16,000000,6,1
5,19,006000,3,1
3,19,000000,6,1
1,21,000000,6,1
1,19,001100,6,1
3,18,052000,1,9
5,,,,9
5,20,000300,6,1
3,18,040000,1,1
5,11,000000,,1
5,08,,,1
3,18,019000,1,1
5,16,046000,1,1
1,21,000000,6,1
1,21,000000,6,1
2,17,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
1,22,091000,1,6
1,21,054000,1,6
1,20,000000,6,1
1,21,016800,1,1
2,22,000000,6,1
1,18,057000,1,1
1,20,044000,1,1
5,14,036600,1,1
5,16,020000,1,2
5,14,000200,6,2
3,16,032000,1,2
3,16,000000,6,1
3,16,004000,1,1
5,18,000400,6,1
3,15,000000,6,1
1,22,065000,2,1
1,22,080000,1,1
1,18,015000,1,2
1,19,099000,1,2
5,16,010000,1,2
5,16,023000,4,1
1,21,060000,1,2
1,22,060000,1,2
3,20,066000,1,1
2,15,000000,6,6
1,08,000000,6,1
1,09,030000,1,1
5,11,,,1
5,09,,,1
5,05,,,1
3,21,013400,3,1
5,22,048000,1,1
1,19,032000,4,1
1,19,000000,1,1
1,14,035000,1,8
1,09,000000,6,8
5,13,000000,6,8
5,01,,,8
5,12,022000,1,8
5,12,019200,1,8
1,21,060000,1,1
1,21,000000,6,1
5,17,004100,6,3
1,18,003700,1,1
1,20,055000,1,1
5,10,,,1
5,05,,,1
3,20,000000,6,1
5,21,000000,6,6
3,18,000000,6,1
1,20,090000,1,1
1,21,073000,1,1
1,21,000000,1,1
5,10,,,1
5,07,,,1
2,16,000000,6,1
5,21,045000,1,1
1,16,000000,6,1
1,16,000000,6,1
5,16,003200,1,1
2,16,000000,6,1
1,20,110000,1,1
1,16,000000,6,1
5,16,001200,6,1
5,16,000800,6,1
3,24,026300,1,9
1,16,077000,4,1
1,16,000000,6,1
5,02,,,1
5,01,,,1
5,,,,1
2,22,095000,1,2
5,01,,,2
5,01,,,2
5,,,,2
1,16,029000,1,1
1,16,060000,1,1
1,21,090000,1,1
1,21,050000,1,9
5,12,000000,,9
5,10,,,9
1,21,030000,1,1
1,19,015000,1,1
5,14,000280,6,1
5,13,000280,6,1
1,23,200000,1,1
1,21,000000,6,1
5,12,000000,6,1
5,11,000000,,1
5,16,014000,6,8
1,23,147000,1,1
1,21,000000,6,1
5,03,,,1
1,16,089000,1,6
1,16,047100,1,6
2,13,000000,6,3
5,16,001700,1,3
5,20,001700,1,3
5,13,000000,3,3
5,07,,,3
5,04,,,3
5,18,084000,1,1
1,21,037000,1,1
1,21,036000,1,1
1,16,018300,1,1
1,16,033000,1,1
3,16,046000,1,1
5,01,,,1
3,16,019300,1,1
5,22,086000,1,1
5,16,045000,1,1
3,16,056000,1,1
3,07,017700,1,1
5,07,000000,6,1
5,07,017800,1,1
5,01,,,1
1,14,046000,1,1
3,19,042000,1,1
5,17,000000,6,1
3,23,000000,6,1
5,16,000000,1,2
5,16,043500,1,2
5,15,000000,6,2
5,18,000000,6,2
5,19,000000,6,2
5,18,000000,6,2
1,22,120000,1,1
1,21,000000,6,1
5,14,000000,,1
1,19,000000,6,1
1,20,000000,6,1
2,19,000000,1,1
5,17,000000,6,1
4,19,000000,6,1
1,12,000000,6,1
1,16,000000,6,1
2,11,000000,6,1
1,16,022300,4,1
1,19,000000,6,1
5,01,,,1
3,20,000000,6,1
1,23,200000,1,1
1,21,000000,6,1
5,08,,,1
5,06,,,1
5,04,,,1
5,19,003200,6,9
2,16,000000,6,1
5,21,013000,1,2
5,11,000000,6,8
5,19,002000,6,1
5,19,000000,6,1
5,19,000000,6,1
5,19,000000,6,1
5,17,025500,1,1
5,17,008000,1,1
5,16,014000,1,1
5,19,006700,1,1
3,19,000000,6,1
5,16,010000,1,3
5,19,010000,1,3
2,18,000000,6,1
2,16,000000,6,1
2,19,000000,6,1
5,14,031000,1,1
5,04,,,1
5,01,,,1
5,,,,1
5,19,000000,6,1
2,16,000000,6,1
3,21,001200,1,1
3,19,052000,1,8
2,18,050000,1,1
5,17,024000,1,1
5,,,,1
5,19,010000,2,1
2,16,000000,6,1
1,20,075000,1,1
1,19,000000,6,1
5,01,,,1
5,,,,1
5,16,000360,3,1
5,19,000000,6,1
1,21,051000,1,1
1,20,068000,1,2
5,04,,,9
5,04,,,9
5,15,028000,1,8
5,01,,,8
5,01,,,8
5,09,017000,1,8
1,19,000000,6,1
1,21,080000,1,1
5,08,,,1
5,06,,,1
3,19,000000,6,1
5,12,001300,6,1
5,19,003800,1,1
5,08,,,1
1,22,035000,1,1
1,21,055000,1,1
5,,,,1
2,19,035000,1,1
2,15,000000,6,1
5,21,006000,1,1
5,11,,,1
5,01,,,1
3,16,065000,1,1
1,16,000000,1,1
1,19,000000,1,9
5,02,,,1
5,02,,,1
5,16,000000,6,1
4,19,000000,6,1
3,22,000000,6,1
1,24,000000,6,1
1,22,000000,6,1
2,21,000000,6,1
1,19,000000,6,1
1,21,000000,6,1
3,21,000000,6,1
1,15,048000,1,1
1,19,087000,1,1
5,16,010000,1,1
1,18,000000,6,1
1,19,042000,1,9
5,05,,,1
5,03,,,1
5,03,,,1
1,18,050000,1,1
1,16,030000,1,1
1,16,000000,6,1
1,17,000000,6,1
4,13,000000,6,1
5,18,026000,1,3
5,16,010800,1,3
4,16,033600,1,1
5,14,000000,6,9
5,21,034000,1,1
2,19,000000,6,1
5,19,000500,6,1
1,19,000000,6,1
1,19,000000,6,1
5,24,092000,1,1
1,16,030000,4,2
1,18,008100,6,2
1,19,000000,3,6
1,22,008000,1,1
5,08,,,1
5,04,,,1
1,21,025000,1,1
1,21,000000,6,1
1,18,035000,1,1
5,21,024000,1,1
5,21,038600,1,6
3,24,052000,1,1
5,,,,1
3,18,052000,1,6
5,13,000000,6,6
5,21,075000,1,2
5,14,036000,6,1
1,20,029000,1,1
1,20,097000,1,1
5,10,,,1
2,21,000000,6,1
1,22,000000,1,1
1,21,000000,6,1
2,17,000000,6,1
1,21,040000,1,1
1,16,080000,1,1
5,21,000000,6,1
2,19,012000,1,1
1,21,085000,1,1
1,20,063000,1,1
5,21,024000,1,1
3,21,048000,1,1
2,01,000000,6,8
1,23,039000,1,1
1,19,015000,1,1
5,05,,,1
5,03,,,1
5,20,373000,1,1
5,21,064000,1,1
3,21,140000,6,1
3,21,130000,1,1
3,20,045000,1,2
1,23,373000,1,1
1,23,000000,1,1
3,18,070000,1,3
5,12,000000,,3
2,19,000000,6,1
1,17,000000,6,1
1,17,030000,1,1
1,16,063000,1,1
1,16,000000,6,1
1,16,000000,6,1
1,16,004000,6,1
5,18,003900,3,1
5,18,006000,6,6
2,18,015000,1,1
1,19,026000,1,1
1,21,106000,1,1
5,18,000600,6,1
3,12,000000,6,6
3,24,000000,6,1
5,21,096000,1,1
3,18,000000,1,1
3,16,000000,1,1
5,19,027000,1,1
1,22,024000,1,1
1,21,006000,1,1
1,19,040000,1,1
1,19,025000,1,1
1,22,001200,1,1
1,22,039400,1,1
1,16,032000,1,1
1,19,071000,1,1
1,21,036000,1,1
5,20,008000,1,1
5,21,006000,1,1
2,01,000000,6,1
1,21,150000,1,1
1,21,000260,6,1
3,19,000000,6,1
1,19,049400,1,3
1,19,034600,1,1
5,18,000000,6,1
1,16,000000,6,1
1,18,043000,1,1
3,16,066000,1,3
3,19,022000,1,1
5,01,,,1
1,19,068000,1,1
1,19,000000,6,1
2,11,000000,6,1
1,21,024000,1,1
1,22,033000,1,1
1,21,090000,1,6
1,19,050000,1,6
4,19,000000,6,2
1,20,007000,1,1
1,22,054000,1,1
5,16,000000,6,1
5,12,000000,6,1
1,19,000000,1,1
1,19,015000,1,5
5,16,040000,1,9
5,16,000000,6,9
1,21,050000,1,1
1,19,009000,6,1
1,20,040000,1,1
5,09,,,1
5,05,,,1
1,19,035000,1,1
1,23,170000,1,1
1,20,048000,1,1
1,22,042000,2,1
5,,,,1
1,19,023000,1,1
1,19,012000,1,1
5,16,007200,1,1
5,12,000000,,1
5,18,060000,1,1
5,13,000000,,9
1,22,052000,1,9
1,22,032800,1,1
5,11,000000,,9
5,07,,,9
5,06,,,9
5,19,000850,1,1
5,22,063000,1,1
2,16,000000,6,1
3,22,000000,1,1
5,15,007800,1,2
2,21,000000,3,1
5,18,020000,1,1
3,18,041000,1,1
5,15,006700,1,1
1,12,000000,6,1
1,21,025000,1,1
1,19,025000,1,1
5,19,007000,6,1
5,13,000000,6,1
5,09,,,1
1,19,021200,3,1
1,20,025000,1,1
5,12,000000,6,1
5,08,,,1
3,19,095000,1,1
3,18,045000,1,1
1,22,065000,1,1
1,22,065000,1,1
5,14,000000,6,1
1,20,000000,6,1
1,20,000000,6,1
1,16,054000,1,1
3,17,000000,6,1
5,16,000000,6,1
3,17,000000,6,1
1,16,045000,3,1
1,22,060000,1,1
5,13,000000,6,1
5,08,,,1
1,16,000000,1,1
1,17,051000,1,1
1,19,034000,1,1
1,21,000000,1,1
1,23,000000,6,1
5,10,,,1
5,07,,,1
1,18,000720,1,1
1,20,000000,6,1
5,,,,1
1,19,000000,6,1
1,20,000000,1,1
5,19,002000,3,1
1,21,004800,6,1
1,20,052000,2,1
5,01,,,1
1,23,373000,1,1
1,21,000000,6,1
3,21,035000,1,1
4,10,000000,6,1
1,18,080000,1,1
1,18,000000,6,1
5,02,,,1
5,,,,1
5,,,,1
3,18,000000,6,1
1,17,024000,1,1
1,14,032000,1,1
5,14,000000,3,1
5,06,,,1
2,21,000000,6,1
2,17,000000,6,1
1,19,020000,1,1
1,16,014000,1,1
5,11,,,1
5,08,,,1
5,06,,,1
3,16,000000,6,1
3,21,000000,1,1
1,20,070000,1,1
1,21,070000,1,1
5,20,000000,6,1
5,19,001200,1,1
5,19,001200,1,1
1,19,000000,6,1
1,21,000000,6,1
5,20,078000,1,1
3,20,000000,1,1
3,21,044000,1,1
5,10,,,1
5,10,,,1
1,22,010000,1,1
1,23,120000,1,1
3,20,000000,6,1
1,16,018000,1,1
1,14,000000,6,1
5,16,020000,1,9
1,20,034000,1,1
1,19,034000,1,1
1,18,103000,1,1
1,16,001200,3,1
5,10,,,1
5,21,006000,1,1
1,16,047900,1,1
1,21,000000,6,1
5,16,012000,1,1
5,14,001700,6,1
5,12,000000,6,1
5,07,,,1
5,14,000000,6,1
1,19,000000,1,1
1,16,048000,1,1
5,21,034000,1,1
1,19,032000,1,1
5,07,,,1
1,19,000000,6,1
5,21,000000,1,1
5,21,019200,1,1
5,19,000000,1,1
2,12,000000,6,1
1,16,000000,6,1
1,14,000000,6,1
5,01,,,1
2,18,000000,6,2
1,20,071000,1,9
1,18,090000,1,1
1,19,012000,1,1
1,20,020000,2,1
5,,,,1
5,12,000000,6,3
1,20,100000,1,1
1,19,045000,1,1
5,19,002000,6,1
1,24,019000,1,1
1,21,002500,6,1
5,05,,,1
5,01,,,1
1,21,032000,1,1
1,18,055000,1,1
3,19,035000,1,1
5,16,035000,1,1
5,22,063000,1,6
1,16,100000,1,1
1,21,020000,1,1
3,16,000000,6,1
3,17,000000,6,1
3,16,000000,6,1
1,04,000000,6,3
1,16,063000,1,1
5,12,000000,,3
5,01,,,9
5,08,022000,1,3
3,21,001500,6,1
1,13,000000,6,1
1,10,000000,6,1
3,17,000000,6,1
5,07,,,1
5,06,,,1
2,13,000000,6,1
1,21,130000,1,1
1,20,025000,1,1
1,16,002400,1,1
1,16,000000,6,1
1,19,000000,1,1
1,12,000000,6,1
3,19,000000,1,1
2,16,000000,6,1
3,24,000000,6,1
1,15,000000,6,1
1,21,000000,6,1
5,04,,,1
3,21,100000,1,1
1,16,000000,6,1
1,18,057000,1,1
5,01,,,1
5,01,,,1
5,07,,,1
4,21,017400,1,1
5,18,003000,1,1
5,16,000000,6,1
1,16,003000,1,1
1,09,007000,1,8
1,09,000000,6,8
5,10,000000,,8
5,08,,,8
5,06,,,8
2,17,000000,6,1
5,20,020000,1,1
5,13,002000,1,1
1,15,048000,1,1
1,19,000000,6,1
1,19,000000,6,1
1,16,057000,1,1
5,20,014400,1,1
5,19,006000,1,1
1,22,187000,1,1
1,21,000000,6,1
1,16,000000,6,1
1,19,000000,6,1
1,16,000000,6,1
1,18,006000,6,1
5,16,000000,3,1
5,21,000000,6,1
3,19,000000,6,1
1,21,000000,6,1
1,22,100000,2,1
2,17,048000,1,1
5,16,000000,6,1
5,14,000000,6,1
5,19,050000,1,1
5,20,000000,6,1
5,19,007000,2,1
3,19,018000,1,1
5,19,004200,1,1
5,19,003000,1,1
1,16,075000,1,1
1,18,039500,1,1
3,19,000000,6,1
3,19,000000,6,1
3,21,042000,1,1
2,16,000000,6,1
3,18,030000,6,1
1,16,057000,1,9
1,18,062000,2,1
5,05,,,1
5,18,024000,1,8
5,,,,9
5,14,000000,3,1
1,21,179000,1,1
1,20,000000,6,1
5,18,000000,3,1
5,14,000000,6,1
5,01,000000,6,1
5,18,000000,6,6
2,22,000000,6,1
1,21,149000,1,1
1,21,105000,1,6
5,05,,,9
3,16,000000,6,1
1,20,029000,1,1
1,21,021400,1,1
5,22,040100,1,1
3,22,003200,1,1
2,18,000000,6,1
1,19,000000,6,1
1,19,000000,6,1
1,18,015000,2,1
1,18,065000,1,1
1,13,000000,6,1
1,16,024000,3,1
1,21,000000,6,1
1,23,115000,1,1
1,21,035000,1,1
1,18,060000,1,1
5,21,030000,1,1
5,14,030000,1,3
5,05,,,5
5,01,,,5
1,21,000000,6,1
1,19,000000,6,1
3,18,030000,1,1
5,14,000590,6,9
5,11,,,9
5,19,054000,1,1
5,17,000000,6,1
5,16,024000,1,3
5,01,,,3
5,,,,3
5,17,000000,3,3
2,16,000000,6,1
3,16,020000,6,1
5,16,000600,1,3
5,,,,3
5,,,,3
5,,,,3
5,17,023400,1,3
5,17,020000,1,3
4,16,038000,1,1
3,16,000000,6,1
5,16,000000,6,3
5,24,000000,6,6
1,18,000000,6,1
1,19,074000,1,1
3,16,000000,6,2
5,11,000000,,9
5,09,,,9
3,16,027000,1,2
1,21,055000,1,1
1,16,050000,1,1
5,18,008000,1,1
5,,,,1
5,17,003000,1,1
2,17,000000,6,1
1,18,014000,1,1
1,20,000000,6,1
1,19,000000,6,1
5,04,,,1
1,22,065000,1,1
1,21,000000,6,1
1,21,000000,1,1
1,15,040000,1,1
5,,,,9
1,18,019200,1,1
1,16,036000,1,1
5,04,,,1
5,01,,,1
1,21,090000,1,1
1,20,042000,1,1
5,14,000000,6,1
5,21,000000,6,1
5,13,003000,6,3
1,23,042000,1,1
1,23,025000,1,6
2,22,000000,6,1
1,16,030000,1,1
1,16,077000,1,1
5,14,000000,6,1
1,23,180000,1,1
1,23,060000,1,1
5,23,024000,1,1
1,21,081000,1,1
1,13,000000,6,6
5,21,000000,3,6
1,19,000000,6,6
1,21,000000,6,6
1,21,000000,6,1
1,22,000000,6,1
5,18,008000,3,1
5,16,000000,6,1
5,17,015000,1,1
3,19,000000,6,1
5,16,000000,6,1
1,16,000000,6,1
1,01,018400,1,1
1,01,020000,1,1
4,21,028000,1,8
5,01,,,8
1,18,000000,1,1
1,20,025000,1,1
5,14,000500,6,1
1,16,049300,1,1
1,16,042200,1,1
5,01,,,1
1,19,100000,1,1
1,15,010000,1,1
1,22,000000,6,1
1,19,000000,6,1
1,19,036000,1,1
1,18,000000,6,1
5,12,,,1
1,18,000000,3,1
1,19,000000,3,1
5,16,015000,1,1
1,22,000000,6,1
1,22,151000,1,1
2,22,000000,6,1
1,21,036000,1,1
1,21,000000,6,1
2,19,028700,1,6
